x_m,reference_z_m,sampled_5m_z_m,sampled_10m_z_m,sampled_30m_z_m
689.000000000,4.427755333,4.389802989,4.355363939,4.403008846
689.500000000,4.441224523,4.419727662,4.402508137,4.426330591
690.000000000,4.449652336,4.449652336,4.449652336,4.449652336
690.500000000,4.453018174,4.431326310,4.413536302,4.432919903
691.000000000,4.451330717,4.413000285,4.377420269,4.416187470
691.500000000,4.444627844,4.394674260,4.341304235,4.399455037
692.000000000,4.432976375,4.376348235,4.305188202,4.382722605
692.500000000,4.416471647,4.358022209,4.269072169,4.365990172
693.000000000,4.395236909,4.339696184,4.232956135,4.349257739
693.500000000,4.369422553,4.321370159,4.196840102,4.332525306
694.000000000,4.339205175,4.303044134,4.160724069,4.315792874
694.500000000,4.304786490,4.284718109,4.124608035,4.299060441
695.000000000,4.266392083,4.266392083,4.088492002,4.282328008
695.500000000,4.224270024,4.212486042,4.052375969,4.265595575
696.000000000,4.178689343,4.158580000,4.016259935,4.248863143
696.500000000,4.129938386,4.104673959,3.980143902,4.232130710
697.000000000,4.078323049,4.050767917,3.944027869,4.215398277
697.500000000,4.024164910,3.996861876,3.907911835,4.198665844
698.000000000,3.967799268,3.942955834,3.871795802,4.181933412
698.500000000,3.909573100,3.889049793,3.835679769,4.165200979
699.000000000,3.849842950,3.835143751,3.799563735,4.148468546
699.500000000,3.788972761,3.781237710,3.763447702,4.131736114
700.000000000,3.727331668,3.727331668,3.727331668,4.115003681
700.500000000,3.665291759,3.669494856,3.683693926,4.098271248
701.000000000,3.603225819,3.611658043,3.640056184,4.081538815
701.500000000,3.541505081,3.553821231,3.596418441,4.064806383
702.000000000,3.480496980,3.495984418,3.552780699,4.048073950
702.500000000,3.420562942,3.438147606,3.509142956,4.031341517
703.000000000,3.362056204,3.380310793,3.465505214,4.014609084
703.500000000,3.305319692,3.322473981,3.421867471,3.997876652
704.000000000,3.250683969,3.264637168,3.378229729,3.981144219
704.500000000,3.198465256,3.206800355,3.334591986,3.964411786
705.000000000,3.148963543,3.148963543,3.290954244,3.947679353
705.500000000,3.102460807,3.119524870,3.247316501,3.930946921
706.000000000,3.059219344,3.090086198,3.203678759,3.914214488
706.500000000,3.019480216,3.060647526,3.160041016,3.897482055
707.000000000,2.983461841,3.031208853,3.116403274,3.880749622
707.500000000,2.951358719,3.001770181,3.072765531,3.864017190
708.000000000,2.923340308,2.972331508,3.029127789,3.847284757
708.500000000,2.899550054,2.942892836,2.985490046,3.830552324
709.000000000,2.880104591,2.913454164,2.941852304,3.813819891
709.500000000,2.865093095,2.884015491,2.898214561,3.797087459
710.000000000,2.854576819,2.854576819,2.854576819,3.780355026
710.500000000,2.848588796,2.868128446,2.884133296,3.763622593
711.000000000,2.847133718,2.881680074,2.913689774,3.746890161
711.500000000,2.850187994,2.895231702,2.943246252,3.730157728
712.000000000,2.857699972,2.908783329,2.972802729,3.713425295
712.500000000,2.869590351,2.922334957,3.002359207,3.696692862
713.000000000,2.885752748,2.935886585,3.031915685,3.679960430
713.500000000,2.906054443,2.949438212,3.061472162,3.663227997
714.000000000,2.930337280,2.962989840,3.091028640,3.646495564
714.500000000,2.958418730,2.976541468,3.120585117,3.629763131
715.000000000,2.990093095,2.990093095,3.150141595,3.613030699
715.500000000,3.025132868,3.035654423,3.179698073,3.596298266
716.000000000,3.063290214,3.081215750,3.209254550,3.579565833
716.500000000,3.104298582,3.126777078,3.238811028,3.562833400
717.000000000,3.147874430,3.172338406,3.268367506,3.546100968
717.500000000,3.193719057,3.217899733,3.297923983,3.529368535
718.000000000,3.241520520,3.263461061,3.327480461,3.512636102
718.500000000,3.290955638,3.309022388,3.357036938,3.495903669
719.000000000,3.341692061,3.354583716,3.386593416,3.479171237
719.500000000,3.393390397,3.400145044,3.416149894,3.462438804
720.000000000,3.445706371,3.445706371,3.445706371,3.445706371
720.500000000,3.498293029,3.493935576,3.480367953,3.438277932
721.000000000,3.550802940,3.542164780,3.515029534,3.430849492
721.500000000,3.602890408,3.590393985,3.549691116,3.423421053
722.000000000,3.654213667,3.638623190,3.584352698,3.415992613
722.500000000,3.704437058,3.686852394,3.619014279,3.408564174
723.000000000,3.753233149,3.735081599,3.653675861,3.401135734
723.500000000,3.800284820,3.783310804,3.688337442,3.393707295
724.000000000,3.845287272,3.831540008,3.722999024,3.386278855
724.500000000,3.887949956,3.879769213,3.757660605,3.378850416
725.000000000,3.927998417,3.927998417,3.792322187,3.371421976
725.500000000,3.965176035,3.949092376,3.826983768,3.363993537
726.000000000,3.999245645,3.970186334,3.861645350,3.356565097
726.500000000,4.029991046,3.991280293,3.896306932,3.349136657
727.000000000,4.057218371,4.012374251,3.930968513,3.341708218
727.500000000,4.080757314,4.033468210,3.965630095,3.334279778
728.000000000,4.100462213,4.054562168,4.000291676,3.326851339
728.500000000,4.116212978,4.075656127,4.034953258,3.319422899
729.000000000,4.127915852,4.096750085,4.069614839,3.311994460
729.500000000,4.135504013,4.117844044,4.104276421,3.304566020
730.000000000,4.138938002,4.138938002,4.138938002,3.297137581
730.500000000,4.138205984,4.120611977,4.107237327,3.289709141
731.000000000,4.133323826,4.102285952,4.075536651,3.282280702
731.500000000,4.124335011,4.083959927,4.043835975,3.274852262
732.000000000,4.111310371,4.065633902,4.012135299,3.267423823
732.500000000,4.094347652,4.047307876,3.980434623,3.259995383
733.000000000,4.073570906,4.028981851,3.948733947,3.252566944
733.500000000,4.049129720,4.010655826,3.917033271,3.245138504
734.000000000,4.021198284,3.992329801,3.885332595,3.237710065
734.500000000,3.989974300,3.974003776,3.853631919,3.230281625
735.000000000,3.955677750,3.955677750,3.821931243,3.222853186
735.500000000,3.918549514,3.910602424,3.790230567,3.215424746
736.000000000,3.878849862,3.865527097,3.758529891,3.207996307
736.500000000,3.836856822,3.820451770,3.726829215,3.200567867
737.000000000,3.792864435,3.775376444,3.695128539,3.193139428
737.500000000,3.747180906,3.730301117,3.663427863,3.185710988
738.000000000,3.700126665,3.685225790,3.631727187,3.178282549
738.500000000,3.652032355,3.640150463,3.600026511,3.170854109
739.000000000,3.603236745,3.595075137,3.568325835,3.163425669
739.500000000,3.554084596,3.549999810,3.536625159,3.155997230
740.000000000,3.504924483,3.504924483,3.504924483,3.148568790
740.500000000,3.456106600,3.463222190,3.479678259,3.141140351
741.000000000,3.407980536,3.421519896,3.454432035,3.133711911
741.500000000,3.360893069,3.379817602,3.429185811,3.126283472
742.000000000,3.315185962,3.338115308,3.403939587,3.118855032
742.500000000,3.271193797,3.296413014,3.378693362,3.111426593
743.000000000,3.229241844,3.254710721,3.353447138,3.103998153
743.500000000,3.189643987,3.213008427,3.328200914,3.096569714
744.000000000,3.152700721,3.171306133,3.302954690,3.089141274
744.500000000,3.118697229,3.129603839,3.277708466,3.081712835
745.000000000,3.087901545,3.087901545,3.252462242,3.074284395
745.500000000,3.060562831,3.079111391,3.227216017,3.066855956
746.000000000,3.036909759,3.070321236,3.201969793,3.059427516
746.500000000,3.017149030,3.061531082,3.176723569,3.051999077
747.000000000,3.001464011,3.052740927,3.151477345,3.044570637
747.500000000,2.990013532,3.043950773,3.126231121,3.037142198
748.000000000,2.982930817,3.035160618,3.100984897,3.029713758
748.500000000,2.980322586,3.026370464,3.075738672,3.022285319
749.000000000,2.982268311,3.017580309,3.050492448,3.014856879
749.500000000,2.988819641,3.008790155,3.025246224,3.007428440
750.000000000,3.000000000,3.000000000,3.000000000,3.000000000
750.500000000,3.015804359,3.035143828,3.049753776,3.017571560
751.000000000,3.036199178,3.070287657,3.099507552,3.035143121
751.500000000,3.061122534,3.105431485,3.149261328,3.052714681
752.000000000,3.090484409,3.140575313,3.199015103,3.070286242
752.500000000,3.124167169,3.175719141,3.248768879,3.087857802
753.000000000,3.162026202,3.210862970,3.298522655,3.105429363
753.500000000,3.203890723,3.246006798,3.348276431,3.123000923
754.000000000,3.249564749,3.281150626,3.398030207,3.140572484
754.500000000,3.298828221,3.316294455,3.447783983,3.158144044
755.000000000,3.351438283,3.351438283,3.497537758,3.175715605
755.500000000,3.407130698,3.415802006,3.547291534,3.193287165
756.000000000,3.465621400,3.480165730,3.597045310,3.210858726
756.500000000,3.526608166,3.544529453,3.646799086,3.228430286
757.000000000,3.589772407,3.608893176,3.696552862,3.246001847
757.500000000,3.654781054,3.673256900,3.746306638,3.263573407
758.000000000,3.721288547,3.737620623,3.796060413,3.281144968
758.500000000,3.788938886,3.801984347,3.845814189,3.298716528
759.000000000,3.857367767,3.866348070,3.895567965,3.316288089
759.500000000,3.926204757,3.930711793,3.945321741,3.333859649
760.000000000,3.995075517,3.995075517,3.995075517,3.351431210
760.500000000,4.063604048,4.056066207,4.038374841,3.369002770
761.000000000,4.131414952,4.117056898,4.081674165,3.386574331
761.500000000,4.198135690,4.178047588,4.124973489,3.404145891
762.000000000,4.263398826,4.239038279,4.168272813,3.421717451
762.500000000,4.326844243,4.300028969,4.211572137,3.439289012
763.000000000,4.388121314,4.361019660,4.254871461,3.456860572
763.500000000,4.446891025,4.422010350,4.298170785,3.474432133
764.000000000,4.502828017,4.483001040,4.341470109,3.492003693
764.500000000,4.555622558,4.543991731,4.384769433,3.509575254
765.000000000,4.604982421,4.604982421,4.428068757,3.527146814
765.500000000,4.650634648,4.630590379,4.471368081,3.544718375
766.000000000,4.692327208,4.656198337,4.514667405,3.562289935
766.500000000,4.729830527,4.681806294,4.557966729,3.579861496
767.000000000,4.762938881,4.707414252,4.601266053,3.597433056
767.500000000,4.791471647,4.733022209,4.644565377,3.615004617
768.000000000,4.815274403,4.758630167,4.687864701,3.632576177
768.500000000,4.834219870,4.784238125,4.731164025,3.650147738
769.000000000,4.848208685,4.809846082,4.774463349,3.667719298
769.500000000,4.857170017,4.835454040,4.817762673,3.685290859
770.000000000,4.861061998,4.861061998,4.861061998,3.702862419
770.500000000,4.859871988,4.838221973,4.820723579,3.720433980
771.000000000,4.853616659,4.815381949,4.780385161,3.738005540
771.500000000,4.842341902,4.792541925,4.740046742,3.755577101
772.000000000,4.826122561,4.769701900,4.699708324,3.773148661
772.500000000,4.805061985,4.746861876,4.659369905,3.790720222
773.000000000,4.779291415,4.724021852,4.619031487,3.808291782
773.500000000,4.748969201,4.701181827,4.578693068,3.825863343
774.000000000,4.714279847,4.678341803,4.538354650,3.843434903
774.500000000,4.675432914,4.655501779,4.498016232,3.861006463
775.000000000,4.632661754,4.632661754,4.457677813,3.878578024
775.500000000,4.586222117,4.574824942,4.417339395,3.896149584
776.000000000,4.536390607,4.516988129,4.377000976,3.913721145
776.500000000,4.483463027,4.459151317,4.336662558,3.931292705
777.000000000,4.427752601,4.401314504,4.296324139,3.948864266
777.500000000,4.369588091,4.343477692,4.255985721,3.966435826
778.000000000,4.309311824,4.285640879,4.215647302,3.984007387
778.500000000,4.247277638,4.227804066,4.175308884,4.001578947
779.000000000,4.183848757,4.169967254,4.134970466,4.019150508
779.500000000,4.119395614,4.112130441,4.094632047,4.036722068
780.000000000,4.054293629,4.054293629,4.054293629,4.054293629
780.500000000,3.988920960,3.993788939,4.008850106,4.062561196
781.000000000,3.923656241,3.933284250,3.963406584,4.070828763
781.500000000,3.858876317,3.872779560,3.917963062,4.079096331
782.000000000,3.794953989,3.812274870,3.872519539,4.087363898
782.500000000,3.732255795,3.751770181,3.827076017,4.095631465
783.000000000,3.671139820,3.691265491,3.781632494,4.103899032
783.500000000,3.611953571,3.630760802,3.736188972,4.112166600
784.000000000,3.555031907,3.570256112,3.690745450,4.120434167
784.500000000,3.500695059,3.509751423,3.645301927,4.128701734
785.000000000,3.449246733,3.449246733,3.599858405,4.136969301
785.500000000,3.400972322,3.418864378,3.554414883,4.145236869
786.000000000,3.356137228,3.388482023,3.508971360,4.153504436
786.500000000,3.314985311,3.358099667,3.463527838,4.161772003
787.000000000,3.277737466,3.327717312,3.418084315,4.170039570
787.500000000,3.244590351,3.297334957,3.372640793,4.178307138
788.000000000,3.215715254,3.266952602,3.327197271,4.186574705
788.500000000,3.191257126,3.236570247,3.281753748,4.194842272
789.000000000,3.171333771,3.206187892,3.236310226,4.203109839
789.500000000,3.156035204,3.175805536,3.190866704,4.211377407
790.000000000,3.145423181,3.145423181,3.145423181,4.219644974
790.500000000,3.139530904,3.159918492,3.176785439,4.227912541
791.000000000,3.138362898,3.174413802,3.208147696,4.236180109
791.500000000,3.141895065,3.188909112,3.239509954,4.244447676
792.000000000,3.150074918,3.203404423,3.270872211,4.252715243
792.500000000,3.162821982,3.217899733,3.302234469,4.260982810
793.000000000,3.180028372,3.232395044,3.333596726,4.269250378
793.500000000,3.201559537,3.246890354,3.364958984,4.277517945
794.000000000,3.227255164,3.261385665,3.396321241,4.285785512
794.500000000,3.256930244,3.275880975,3.427683499,4.294053079
795.000000000,3.290376285,3.290376285,3.459045756,4.302320647
795.500000000,3.327362671,3.338605490,3.490408014,4.310588214
796.000000000,3.367638152,3.386834695,3.521770271,4.318855781
796.500000000,3.410932461,3.435063899,3.553132529,4.327123348
797.000000000,3.456958047,3.483293104,3.584494786,4.335390916
797.500000000,3.505411909,3.531522308,3.615857044,4.343658483
798.000000000,3.555977528,3.579751513,3.647219301,4.351926050
798.500000000,3.608326874,3.627980718,3.678581559,4.360193617
799.000000000,3.662122484,3.676209922,3.709943816,4.368461185
799.500000000,3.717019598,3.724439127,3.741306074,4.376728752
800.000000000,3.772668332,3.772668332,3.772668332,4.384996319
800.500000000,3.828715882,3.824828307,3.811552298,4.393263886
801.000000000,3.884808748,3.876988283,3.850436265,4.401531454
801.500000000,3.940594946,3.929148259,3.889320231,4.409799021
802.000000000,3.995726224,3.981308234,3.928204198,4.418066588
802.500000000,4.049860239,4.033468210,3.967088165,4.426334156
803.000000000,4.102662701,4.085628186,4.005972131,4.434601723
803.500000000,4.153809462,4.137788161,4.044856098,4.442869290
804.000000000,4.202988536,4.189948137,4.083740065,4.451136857
804.500000000,4.249902049,4.242108113,4.122624031,4.459404425
805.000000000,4.294268088,4.294268088,4.161507998,4.467671992
805.500000000,4.335822458,4.319876046,4.200391965,4.475939559
806.000000000,4.374320316,4.345484004,4.239275931,4.484207126
806.500000000,4.409537694,4.371091961,4.278159898,4.492474694
807.000000000,4.441272877,4.396699919,4.317043865,4.500742261
807.500000000,4.469347652,4.422307876,4.355927831,4.509009828
808.000000000,4.493608400,4.447915834,4.394811798,4.517277395
808.500000000,4.513927037,4.473523792,4.433695765,4.525544963
809.000000000,4.530201793,4.499131749,4.472579731,4.533812530
809.500000000,4.542357827,4.524739707,4.511463698,4.542080097
810.000000000,4.550347664,4.550347664,4.550347664,4.550347664
810.500000000,4.554151478,4.536338355,4.522491863,4.548669409
811.000000000,4.553777178,4.522329045,4.494636061,4.546991154
811.500000000,4.549260339,4.508319736,4.466780259,4.545312898
812.000000000,4.540663948,4.494310426,4.438924458,4.543634643
812.500000000,4.528077981,4.480301117,4.411068656,4.541956387
813.000000000,4.511618813,4.466291807,4.383212854,4.540278132
813.500000000,4.491428456,4.452282498,4.355357053,4.538599876
814.000000000,4.467673642,4.438273188,4.327501251,4.536921621
814.500000000,4.440544748,4.424263879,4.299645449,4.535243365
815.000000000,4.410254569,4.410254569,4.271789648,4.533565110
815.500000000,4.377036958,4.368552275,4.243933846,4.531886854
816.000000000,4.341145324,4.326849982,4.216078045,4.530208599
816.500000000,4.302851015,4.285147688,4.188222243,4.528530343
817.000000000,4.262441582,4.243445394,4.160366441,4.526852088
817.500000000,4.220218946,4.201743100,4.132510640,4.525173832
818.000000000,4.176497464,4.160040806,4.104654838,4.523495577
818.500000000,4.131601933,4.118338513,4.076799036,4.521817321
819.000000000,4.085865509,4.076636219,4.048943235,4.520139066
819.500000000,4.039627587,4.034933925,4.021087433,4.518460810
820.000000000,3.993231631,3.993231631,3.993231631,4.516782555
820.500000000,3.947022983,3.953375459,3.968908468,4.515104299
821.000000000,3.901346656,3.913519288,3.944585305,4.513426044
821.500000000,3.856545130,3.873663116,3.920262142,4.511747788
822.000000000,3.812956159,3.833806944,3.895938979,4.510069533
822.500000000,3.770910607,3.793950773,3.871615816,4.508391277
823.000000000,3.730730329,3.754094601,3.847292652,4.506713022
823.500000000,3.692726103,3.714238429,3.822969489,4.505034766
824.000000000,3.657195627,3.674382258,3.798646326,4.503356511
824.500000000,3.624421605,3.634526086,3.774323163,4.501678255
825.000000000,3.594669914,3.594669914,3.750000000,4.500000000
825.500000000,3.568187885,3.585879760,3.725676837,4.498321745
826.000000000,3.545202688,3.577089605,3.701353674,4.496643489
826.500000000,3.525919851,3.568299451,3.677030511,4.494965234
827.000000000,3.510521903,3.559509296,3.652707348,4.493286978
827.500000000,3.499167169,3.550719141,3.628384184,4.491608723
828.000000000,3.491988708,3.541928987,3.604061021,4.489930467
828.500000000,3.489093406,3.533138832,3.579737858,4.488252212
829.000000000,3.490561239,3.524348678,3.555414695,4.486573956
829.500000000,3.496444695,3.515558523,3.531091532,4.484895701
830.000000000,3.506768369,3.506768369,3.506768369,4.483217445
830.500000000,3.521528734,3.540066075,3.553912567,4.481539190
831.000000000,3.540694084,3.573363781,3.601056765,4.479860934
831.500000000,3.564204650,3.606661487,3.648200964,4.478182679
832.000000000,3.591972894,3.639959194,3.695345162,4.476504423
832.500000000,3.623883979,3.673256900,3.742489360,4.474826168
833.000000000,3.659796399,3.706554606,3.789633559,4.473147912
833.500000000,3.699542785,3.739852312,3.836777757,4.471469657
834.000000000,3.742930870,3.773150018,3.883921955,4.469791401
834.500000000,3.789744604,3.806447725,3.931066154,4.468113146
835.000000000,3.839745431,3.839745431,3.978210352,4.466434890
835.500000000,3.892673690,3.900736121,4.025354551,4.464756635
836.000000000,3.948250164,3.961726812,4.072498749,4.463078379
836.500000000,4.006177744,4.022717502,4.119642947,4.461400124
837.000000000,4.066143206,4.083708193,4.166787146,4.459721868
837.500000000,4.127819094,4.144698883,4.213931344,4.458043613
838.000000000,4.190865694,4.205689574,4.261075542,4.456365357
838.500000000,4.254933078,4.266680264,4.308219741,4.454687102
839.000000000,4.319663229,4.327670955,4.355363939,4.453008846
839.500000000,4.384692200,4.388661645,4.402508137,4.451330591
840.000000000,4.449652336,4.449652336,4.449652336,4.449652336
840.500000000,4.514174496,4.506326310,4.488536302,4.432919903
841.000000000,4.577890311,4.563000285,4.527420269,4.416187470
841.500000000,4.640434426,4.619674260,4.566304235,4.399455037
842.000000000,4.701446733,4.676348235,4.605188202,4.382722605
842.500000000,4.760574572,4.733022209,4.644072169,4.365990172
843.000000000,4.817474891,4.789696184,4.682956135,4.349257739
843.500000000,4.871816353,4.846370159,4.721840102,4.332525306
844.000000000,4.923281369,4.903044134,4.760724069,4.315792874
844.500000000,4.971568052,4.959718109,4.799608035,4.299060441
845.000000000,5.016392083,5.016392083,4.838492002,4.282328008
845.500000000,5.057488462,5.037486042,4.877375969,4.265595575
846.000000000,5.094613149,5.058580000,4.916259935,4.248863143
846.500000000,5.127544585,5.079673959,4.955143902,4.232130710
847.000000000,5.156085067,5.100767917,4.994027869,4.215398277
847.500000000,5.180061985,5.121861876,5.032911835,4.198665844
848.000000000,5.199328909,5.142955834,5.071795802,4.181933412
848.500000000,5.213766518,5.164049793,5.110679769,4.165200979
849.000000000,5.223283357,5.185143751,5.149563735,4.148468546
849.500000000,5.227816440,5.206237710,5.188447702,4.131736114
850.000000000,5.227331668,5.227331668,5.227331668,4.115003681
850.500000000,5.221824081,5.200560873,5.183693926,4.098271248
851.000000000,5.211317923,5.173790078,5.140056184,4.081538815
851.500000000,5.195866544,5.147019282,5.096418441,4.064806383
852.000000000,5.175552113,5.120248487,5.052780699,4.048073950
852.500000000,5.150485166,5.093477692,5.009142956,4.031341517
853.000000000,5.120803972,5.066706896,4.965505214,4.014609084
853.500000000,5.086673739,5.039936101,4.921867471,3.997876652
854.000000000,5.048285654,5.013165305,4.878229729,3.981144219
854.500000000,5.005855767,4.986394510,4.834591986,3.964411786
855.000000000,4.959623715,4.959623715,4.790954244,3.947679353
855.500000000,4.909851318,4.899119025,4.747316501,3.930946921
856.000000000,4.856821029,4.838614335,4.703678759,3.914214488
856.500000000,4.800834263,4.778109646,4.660041016,3.897482055
857.000000000,4.742209609,4.717604956,4.616403274,3.880749622
857.500000000,4.681280943,4.657100267,4.572765531,3.864017190
858.000000000,4.618395441,4.596595577,4.529127789,3.847284757
858.500000000,4.553911518,4.536090888,4.485490046,3.830552324
859.000000000,4.488196695,4.475586198,4.441852304,3.813819891
859.500000000,4.421625417,4.415081508,4.398214561,3.797087459
860.000000000,4.354576819,4.354576819,4.354576819,3.780355026
860.500000000,4.287432474,4.293128446,4.309133296,3.763622593
861.000000000,4.220574125,4.231680074,4.263689774,3.746890161
861.500000000,4.154381411,4.170231702,4.218246252,3.730157728
862.000000000,4.089229613,4.108783329,4.172802729,3.713425295
862.500000000,4.025487426,4.047334957,4.127359207,3.696692862
863.000000000,3.963514766,3.985886585,4.081915685,3.679960430
863.500000000,3.903660643,3.924438212,4.036472162,3.663227997
864.000000000,3.846261087,3.862989840,3.991028640,3.646495564
864.500000000,3.791637168,3.801541468,3.945585117,3.629763131
865.000000000,3.740093095,3.740093095,3.900141595,3.613030699
865.500000000,3.691914430,3.710654423,3.854698073,3.596298266
866.000000000,3.647366408,3.681215750,3.809254550,3.579565833
866.500000000,3.606692382,3.651777078,3.763811028,3.562833400
867.000000000,3.570112412,3.622338406,3.718367506,3.546100968
867.500000000,3.537821982,3.592899733,3.672923983,3.529368535
868.000000000,3.509990878,3.563461061,3.627480461,3.512636102
868.500000000,3.486762220,3.534022388,3.582036938,3.495903669
869.000000000,3.468251655,3.504583716,3.536593416,3.479171237
869.500000000,3.454546718,3.475145044,3.491149894,3.462438804
870.000000000,3.445706371,3.445706371,3.445706371,3.445706371
870.500000000,3.441760707,3.462869559,3.480367953,3.463277932
871.000000000,3.442710836,3.480032746,3.515029534,3.480849492
871.500000000,3.448528944,3.497195934,3.549691116,3.498421053
872.000000000,3.459158534,3.514359121,3.584352698,3.515992613
872.500000000,3.474514834,3.531522308,3.619014279,3.533564174
873.000000000,3.494485381,3.548685496,3.653675861,3.551135734
873.500000000,3.518930773,3.565848683,3.688337442,3.568707295
874.000000000,3.547685587,3.583011871,3.722999024,3.586278855
874.500000000,3.580559445,3.600175058,3.757660605,3.603850416
875.000000000,3.617338246,3.617338246,3.792322187,3.621421976
875.500000000,3.657785524,3.669498221,3.826983768,3.638993537
876.000000000,3.701643960,3.721658197,3.861645350,3.656565097
876.500000000,3.748636999,3.773818173,3.896306932,3.674136657
877.000000000,3.798470603,3.825978148,3.930968513,3.691708218
877.500000000,3.850835090,3.878138124,3.965630095,3.709279778
878.000000000,3.905407080,3.930298100,4.000291676,3.726851339
878.500000000,3.961851515,3.982458075,4.034953258,3.744422899
879.000000000,4.019823748,4.034618051,4.069614839,3.761994460
879.500000000,4.078971691,4.086778027,4.104276421,3.779566020
880.000000000,4.138938002,4.138938002,4.138938002,3.797137581
880.500000000,4.199362306,4.195611977,4.182237327,3.814709141
881.000000000,4.259883419,4.252285952,4.225536651,3.832280702
881.500000000,4.320141593,4.308959927,4.268835975,3.849852262
882.000000000,4.379780730,4.365633902,4.312135299,3.867423823
882.500000000,4.438450577,4.422307876,4.355434623,3.884995383
883.000000000,4.495808887,4.478981851,4.398733947,3.902566944
883.500000000,4.551523520,4.535655826,4.442033271,3.920138504
884.000000000,4.605274477,4.592329801,4.485332595,3.937710065
884.500000000,4.656755862,4.649003776,4.528631919,3.955281625
885.000000000,4.705677750,4.705677750,4.571931243,3.972853186
885.500000000,4.751767952,4.735602424,4.615230567,3.990424746
886.000000000,4.794773668,4.765527097,4.658529891,4.007996307
886.500000000,4.834463022,4.795451770,4.701829215,4.025567867
887.000000000,4.870626454,4.825376444,4.745128539,4.043139428
887.500000000,4.903077981,4.855301117,4.788427863,4.060710988
888.000000000,4.931656307,4.885225790,4.831727187,4.078282549
888.500000000,4.956225773,4.915150463,4.875026511,4.095854109
889.000000000,4.976677152,4.945075137,4.918325835,4.113425669
889.500000000,4.992928274,4.974999810,4.961625159,4.130997230
890.000000000,5.004924483,5.004924483,5.004924483,4.148568790
890.500000000,5.012638922,4.994288207,4.979678259,4.166140351
891.000000000,5.016072640,4.983651930,4.954432035,4.183711911
891.500000000,5.015254532,4.973015653,4.929185811,4.201283472
892.000000000,5.010241095,4.962379377,4.903939587,4.218855032
892.500000000,5.001116021,4.951743100,4.878693362,4.236426593
893.000000000,4.987989611,4.941106824,4.853447138,4.253998153
893.500000000,4.970998033,4.930470547,4.828200914,4.271569714
894.000000000,4.950302406,4.919834270,4.802954690,4.289141274
894.500000000,4.926087740,4.909197994,4.777708466,4.306712835
895.000000000,4.898561717,4.898561717,4.752462242,4.324284395
895.500000000,4.867953341,4.858705545,4.727216017,4.341855956
896.000000000,4.834511444,4.818849374,4.701969793,4.359427516
896.500000000,4.798503077,4.778993202,4.676723569,4.376999077
897.000000000,4.760211779,4.739137030,4.651477345,4.394570637
897.500000000,4.719935755,4.699280859,4.626231121,4.412142198
898.000000000,4.677985950,4.659424687,4.600984897,4.429713758
898.500000000,4.634684049,4.619568515,4.575738672,4.447285319
899.000000000,4.590360415,4.579712343,4.550492448,4.464856879
899.500000000,4.545351963,4.539856172,4.525246224,4.482428440
900.000000000,4.500000000,4.500000000,4.500000000,4.500000000
900.500000000,4.454648037,4.460143828,4.474753776,4.517571560
901.000000000,4.409639585,4.420287657,4.449507552,4.535143121
901.500000000,4.365315951,4.380431485,4.424261328,4.552714681
902.000000000,4.322014050,4.340575313,4.399015103,4.570286242
902.500000000,4.280064245,4.300719141,4.373768879,4.587857802
903.000000000,4.239788221,4.260862970,4.348522655,4.605429363
903.500000000,4.201496923,4.221006798,4.323276431,4.623000923
904.000000000,4.165488556,4.181150626,4.298030207,4.640572484
904.500000000,4.132046659,4.141294455,4.272783983,4.658144044
905.000000000,4.101438283,4.101438283,4.247537758,4.675715605
905.500000000,4.073912260,4.090802006,4.222291534,4.693287165
906.000000000,4.049697594,4.080165730,4.197045310,4.710858726
906.500000000,4.029001967,4.069529453,4.171799086,4.728430286
907.000000000,4.012010389,4.058893176,4.146552862,4.746001847
907.500000000,3.998883979,4.048256900,4.121306638,4.763573407
908.000000000,3.989758905,4.037620623,4.096060413,4.781144968
908.500000000,3.984745468,4.026984347,4.070814189,4.798716528
909.000000000,3.983927360,4.016348070,4.045567965,4.816288089
909.500000000,3.987361078,4.005711793,4.020321741,4.833859649
910.000000000,3.995075517,3.995075517,3.995075517,4.851431210
910.500000000,4.007071726,4.025000190,4.038374841,4.869002770
911.000000000,4.023322848,4.054924863,4.081674165,4.886574331
911.500000000,4.043774227,4.084849537,4.124973489,4.904145891
912.000000000,4.068343693,4.114774210,4.168272813,4.921717451
912.500000000,4.096922019,4.144698883,4.211572137,4.939289012
913.000000000,4.129373546,4.174623556,4.254871461,4.956860572
913.500000000,4.165536978,4.204548230,4.298170785,4.974432133
914.000000000,4.205226332,4.234472903,4.341470109,4.992003693
914.500000000,4.248232048,4.264397576,4.384769433,5.009575254
915.000000000,4.294322250,4.294322250,4.428068757,5.027146814
915.500000000,4.343244138,4.350996224,4.471368081,5.044718375
916.000000000,4.394725523,4.407670199,4.514667405,5.062289935
916.500000000,4.448476480,4.464344174,4.557966729,5.079861496
917.000000000,4.504191113,4.521018149,4.601266053,5.097433056
917.500000000,4.561549423,4.577692124,4.644565377,5.115004617
918.000000000,4.620219270,4.634366098,4.687864701,5.132576177
918.500000000,4.679858407,4.691040073,4.731164025,5.150147738
919.000000000,4.740116581,4.747714048,4.774463349,5.167719298
919.500000000,4.800637694,4.804388023,4.817762673,5.185290859
920.000000000,4.861061998,4.861061998,4.861061998,5.202862419
920.500000000,4.921028309,4.913221973,4.895723579,5.220433980
921.000000000,4.980176252,4.965381949,4.930385161,5.238005540
