evidence_status,amplitude_m,speed_m_s,regen_limit_w,spacing_m,offset_fraction,reference_battery_wh,coarse_battery_wh,signed_difference_wh,signed_difference_pct,grade_rmse_percentage_points,reference_peak_wheel_w,coarse_peak_wheel_w,reference_gravity_wh,coarse_gravity_wh,reference_recovered_wh,coarse_recovered_wh,reference_road_length_m,coarse_road_length_m,reference_duration_s,coarse_duration_s,reference_balance_residual_wh,coarse_balance_residual_wh
synthetic,0.750000000,15.000000000,20000.000000000,10.000000000,0.750000000,184.729192206,176.260526744,-8.468665462,-4.584367723,3.638548542,35120.639268166,34471.412167241,24.516625000,24.516625000,88.835814581,76.935046786,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,30.000000000,0.000000000,184.729192206,129.437004357,-55.292187849,-29.931483589,8.008911406,35120.639268166,13828.462818403,24.516625000,24.516625000,88.835814581,11.073370291,1204.309237555,1200.472943755,80.287282504,80.031529584,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,30.000000000,0.250000000,184.729192206,129.577846822,-55.151345385,-29.855240921,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,88.835814581,11.270187435,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,30.000000000,0.500000000,184.729192206,129.912198985,-54.816993222,-29.674245076,8.008911406,35120.639268166,16102.982097665,24.516625000,24.516625000,88.835814581,11.743225695,1204.309237555,1200.472885287,80.287282504,80.031525686,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,30.000000000,0.750000000,184.729192206,129.577846822,-55.151345385,-29.855240921,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,88.835814581,11.270187435,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,5.000000000,0.000000000,304.789253699,298.155175461,-6.634078239,-2.176611596,1.869174413,62515.648780277,58142.212548733,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754435,48.172369502,48.164030177,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,0.000000000,5.000000000,0.250000000,304.789253699,299.935778804,-4.853474895,-1.592403550,1.896377747,62515.648780277,62277.749650205,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,5.000000000,0.500000000,304.789253699,301.617342316,-3.171911383,-1.040690032,1.869174413,62515.648780277,61433.603612070,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754413,48.172369502,48.164030177,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,5.000000000,0.750000000,304.789253699,299.935778804,-4.853474895,-1.592403550,1.896334761,62515.648780277,62277.749650204,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,10.000000000,0.000000000,304.789253699,295.409689194,-9.379564506,-3.077393442,3.639751864,62515.648780277,46962.221727850,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.520772997,48.172369502,48.140830920,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,0.000000000,10.000000000,0.250000000,304.789253699,284.001983986,-20.787269713,-6.820210838,3.638548542,62515.648780277,61433.603612070,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,10.000000000,0.500000000,304.789253699,279.037880122,-25.751373577,-8.448911261,3.639751864,62515.648780277,58142.212548733,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.516075442,48.172369502,48.140643018,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,10.000000000,0.750000000,304.789253699,284.001983986,-20.787269713,-6.820210838,3.638548542,62515.648780277,61433.603612068,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,30.000000000,0.000000000,304.789253699,185.044484479,-119.744769221,-39.287726771,8.008911406,62515.648780277,27028.688030672,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472943755,48.172369502,48.018917750,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,30.000000000,0.250000000,304.789253699,185.859521897,-118.929731802,-39.020316615,7.970371419,62515.648780277,52954.057657089,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,0.000000000,30.000000000,0.500000000,304.789253699,187.119558183,-117.669695516,-38.606904308,8.008911406,62515.648780277,30819.553496108,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472885287,48.172369502,48.018915411,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,0.000000000,30.000000000,0.750000000,304.789253699,185.859521897,-118.929731802,-39.020316615,7.970371419,62515.648780277,52954.057657088,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,5.000000000,0.000000000,279.262892135,272.695719170,-6.567172966,-2.351609595,1.869174413,62515.648780277,58142.212548733,24.516625000,24.516625000,25.526361564,25.459456291,1204.309237555,1204.100754435,48.172369502,48.164030177,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,5.000000000,0.250000000,279.262892135,274.651881377,-4.611010758,-1.651136219,1.896377747,62515.648780277,62277.749650205,24.516625000,24.516625000,25.526361564,25.283897427,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,5.000000000,0.500000000,279.262892135,276.516020313,-2.746871823,-0.983615045,1.869174413,62515.648780277,61433.603612070,24.516625000,24.516625000,25.526361564,25.101322004,1204.309237555,1204.100754413,48.172369502,48.164030177,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,5.000000000,0.750000000,279.262892135,274.651881377,-4.611010758,-1.651136219,1.896334761,62515.648780277,62277.749650204,24.516625000,24.516625000,25.526361564,25.283897427,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,10.000000000,0.000000000,279.262892135,261.991017234,-17.271874901,-6.184808432,3.639751864,62515.648780277,46962.221727850,24.516625000,24.516625000,25.526361564,33.418671959,1204.309237555,1203.520772997,48.172369502,48.140830920,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,10.000000000,0.250000000,279.262892135,259.393692868,-19.869199267,-7.114872698,3.638548542,62515.648780277,61433.603612070,24.516625000,24.516625000,25.526361564,24.608291118,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,10.000000000,0.500000000,279.262892135,262.284439192,-16.978452943,-6.079738276,3.639751864,62515.648780277,58142.212548733,24.516625000,24.516625000,25.526361564,16.753440930,1204.309237555,1203.516075442,48.172369502,48.140643018,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,10.000000000,0.750000000,279.262892135,259.393692868,-19.869199267,-7.114872698,3.638548542,62515.648780277,61433.603612068,24.516625000,24.516625000,25.526361564,24.608291118,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,30.000000000,0.000000000,279.262892135,180.875810552,-98.387081584,-35.230989993,8.008911406,62515.648780277,27028.688030672,24.516625000,24.516625000,25.526361564,4.168673927,1204.309237555,1200.472943755,48.172369502,48.018917750,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,30.000000000,0.250000000,279.262892135,181.215773583,-98.047118553,-35.109254152,7.970371419,62515.648780277,52954.057657089,24.516625000,24.516625000,25.526361564,4.643748315,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,30.000000000,0.500000000,279.262892135,181.736963398,-97.525928737,-34.922623622,8.008911406,62515.648780277,30819.553496108,24.516625000,24.516625000,25.526361564,5.382594785,1204.309237555,1200.472885287,48.172369502,48.018915411,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,5000.000000000,30.000000000,0.750000000,279.262892135,181.215773583,-98.047118553,-35.109254152,7.970371419,62515.648780277,52954.057657088,24.516625000,24.516625000,25.526361564,4.643748315,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,5.000000000,0.000000000,233.661244617,230.099575441,-3.561669176,-1.524287513,1.869174413,62515.648780277,58142.212548733,24.516625000,24.516625000,71.128009083,68.055600019,1204.309237555,1204.100754435,48.172369502,48.164030177,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,5.000000000,0.250000000,233.661244617,230.814708171,-2.846536446,-1.218232168,1.896377747,62515.648780277,62277.749650205,24.516625000,24.516625000,71.128009083,69.121070634,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,5.000000000,0.500000000,233.661244617,231.870208553,-1.791036064,-0.766509682,1.869174413,62515.648780277,61433.603612070,24.516625000,24.516625000,71.128009083,69.747133763,1204.309237555,1204.100754413,48.172369502,48.164030177,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,5.000000000,0.750000000,233.661244617,230.814708171,-2.846536446,-1.218232168,1.896334761,62515.648780277,62277.749650204,24.516625000,24.516625000,71.128009083,69.121070634,1204.309237555,1204.100772263,48.172369502,48.164030891,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,10.000000000,0.000000000,233.661244617,226.820244515,-6.841000102,-2.927742730,3.639751864,62515.648780277,46962.221727850,24.516625000,24.516625000,71.128009083,68.589444678,1204.309237555,1203.520772997,48.172369502,48.140830920,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,10.000000000,0.250000000,233.661244617,222.386993991,-11.274250626,-4.825040903,3.638548542,62515.648780277,61433.603612070,24.516625000,24.516625000,71.128009083,61.614989995,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,10.000000000,0.500000000,233.661244617,221.960374593,-11.700870024,-5.007621201,3.639751864,62515.648780277,58142.212548733,24.516625000,24.516625000,71.128009083,57.077505529,1204.309237555,1203.516075442,48.172369502,48.140643018,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,10.000000000,0.750000000,233.661244617,222.386993991,-11.274250626,-4.825040903,3.638548542,62515.648780277,61433.603612068,24.516625000,24.516625000,71.128009083,61.614989995,1204.309237555,1203.518937080,48.172369502,48.140757483,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,30.000000000,0.000000000,233.661244617,180.875810552,-52.785434065,-22.590581571,8.008911406,62515.648780277,27028.688030672,24.516625000,24.516625000,71.128009083,4.168673927,1204.309237555,1200.472943755,48.172369502,48.018917750,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,30.000000000,0.250000000,233.661244617,181.215773583,-52.445471034,-22.445087597,7.970371419,62515.648780277,52954.057657089,24.516625000,24.516625000,71.128009083,4.643748315,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,30.000000000,0.500000000,233.661244617,181.736963398,-51.924281219,-22.222033998,8.008911406,62515.648780277,30819.553496108,24.516625000,24.516625000,71.128009083,5.382594785,1204.309237555,1200.472885287,48.172369502,48.018915411,-0.000000000,0.000000000
synthetic,0.750000000,25.000000000,20000.000000000,30.000000000,0.750000000,233.661244617,181.215773583,-52.445471034,-22.445087597,7.970371419,62515.648780277,52954.057657088,24.516625000,24.516625000,71.128009083,4.643748315,1204.309237555,1200.509688665,48.172369502,48.020387547,-0.000000000,-0.000000000
